"scan_number","date","beacon1","channel1","beacon2","channel2","beacon3","channel3","beacon4","channel4","beacon5","channel5","beacon6","channel6","beacon7","channel7","beacon8","channel8","beacon9","channel9","beacon10","channel10","beacon11","channel11","beacon12","channel12","beacon13","channel13","beacon14","channel14","beacon15","channel15","beacon16","channel16","beacon17","channel17","beacon18","channel18","beacon19","channel19","beacon20","channel20","location"
"909","2023-04-12 15:09:17","0","0","0","0","0","0","-98","37","-83","38","-95","37","-94","38","-88","37","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"910","2023-04-12 15:09:23","0","0","0","0","0","0","-96","38","-80","38","-96","38","-92","38","-100","37","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"911","2023-04-12 15:09:29","0","0","0","0","0","0","-97","37","-86","38","-92","38","-85","37","-79","39","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"912","2023-04-12 15:09:35","0","0","0","0","0","0","-93","38","-83","38","-97","38","-98","38","-80","38","-82","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"913","2023-04-12 15:09:41","0","0","0","0","0","0","-96","37","-79","38","-95","38","-93","38","-78","38","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"914","2023-04-12 15:09:47","0","0","0","0","0","0","-98","38","-87","38","-96","37","-95","37","-95","37","-80","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"915","2023-04-12 15:09:53","0","0","0","0","0","0","-96","38","-102","38","-94","37","-92","37","-80","39","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"916","2023-04-12 15:09:59","0","0","0","0","0","0","-99","38","-81","37","0","0","-92","37","-88","38","-94","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"917","2023-04-12 15:10:05","0","0","0","0","0","0","-98","37","-82","38","-96","37","-92","37","-85","39","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"918","2023-04-12 15:10:11","0","0","0","0","0","0","-103","38","-79","39","-108","37","-104","38","-94","37","-81","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"919","2023-04-12 15:10:17","0","0","0","0","0","0","-100","37","-79","38","-97","37","-92","38","-82","39","-87","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"920","2023-04-12 15:10:23","0","0","0","0","0","0","-91","38","-88","39","-103","37","-97","37","-80","37","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s13"
"921","2023-04-12 15:10:51","0","0","0","0","0","0","-97","37","-82","37","-96","37","-88","37","-81","37","-81","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"922","2023-04-12 15:10:57","0","0","0","0","0","0","-101","38","-81","37","-97","37","-93","37","-79","38","-84","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"923","2023-04-12 15:11:03","0","0","0","0","0","0","-101","37","-80","37","-97","37","-96","38","-79","38","-89","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"924","2023-04-12 15:11:09","0","0","0","0","-101","38","-95","37","-83","37","-89","37","-91","37","-80","38","-86","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"925","2023-04-12 15:11:15","0","0","0","0","0","0","-100","37","-82","37","-98","37","-94","37","-84","37","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"926","2023-04-12 15:11:21","0","0","0","0","0","0","-95","37","-82","38","-98","37","-90","38","-81","38","-89","38","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"927","2023-04-12 15:11:27","0","0","0","0","0","0","-93","37","-78","37","-93","37","-93","37","-74","38","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"928","2023-04-12 15:11:33","0","0","0","0","0","0","-99","38","-93","37","-98","38","-90","37","-78","38","-89","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"929","2023-04-12 15:11:39","0","0","0","0","0","0","-96","37","-81","37","-97","38","-97","37","-76","39","-86","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"930","2023-04-12 15:11:45","0","0","0","0","0","0","-92","37","-80","37","-93","37","-94","37","-80","38","-85","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"931","2023-04-12 15:11:51","0","0","0","0","0","0","-98","38","-82","37","-100","38","-96","37","-78","38","-86","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"932","2023-04-12 15:11:57","0","0","0","0","0","0","-95","37","-85","37","-91","38","-90","37","-82","39","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"933","2023-04-12 15:12:03","0","0","0","0","0","0","-98","37","-83","37","-88","37","-96","38","-83","39","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"934","2023-04-12 15:12:09","0","0","0","0","0","0","-90","38","-78","37","-94","38","-90","37","-85","38","-83","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"935","2023-04-12 15:12:15","0","0","0","0","0","0","-96","37","-74","38","-87","39","-95","38","-79","38","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"936","2023-04-12 15:12:21","0","0","0","0","0","0","-98","38","-79","37","-93","37","-93","37","-83","39","-86","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"937","2023-04-12 15:12:27","0","0","0","0","0","0","0","0","-74","37","-91","38","-96","38","-82","37","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"938","2023-04-12 15:12:33","0","0","0","0","0","0","-98","38","-78","37","-95","37","-89","37","-80","39","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"939","2023-04-12 15:12:39","0","0","0","0","0","0","-99","38","-72","37","-91","37","-100","37","-82","39","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"940","2023-04-12 15:12:45","0","0","0","0","0","0","-93","37","-82","37","-91","37","-103","37","-82","38","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s14"
"941","2023-04-12 15:13:13","0","0","0","0","0","0","-88","38","-87","37","-91","38","-93","38","-89","37","-99","38","-86","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s15"
"942","2023-04-12 15:13:19","0","0","0","0","-102","37","-91","37","-96","37","-94","38","-93","37","-91","37","-94","37","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s15"
"943","2023-04-12 15:13:25","0","0","0","0","0","0","-80","39","-82","38","-95","38","-91","38","-101","37","-102","37","-88","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s15"
"944","2023-04-12 15:13:31","0","0","0","0","-100","38","-86","39","-90","37","-98","37","-94","37","-91","37","-89","37","-89","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","s15"
